model,task,repeat,arm,passed,source,exposure,generation_calls,generation_tokens_known,preparation_calls_required,preparation_tokens_required,attempts,first_attempt_pass,failure_stage,finite_measurement,relative_deviation,numerical_loss,simulator_logs_retained,record
qwen38,eda_008,3,analogcoder,False,formal-v1,development,1,5437,0,0,1,False,specification,True,0.12266687200000007,0.12266687200000007,2,records/units/qwen38/eda_008/3/analogcoder/record.json
qwen38,eda_008,3,direct,False,formal-v1,development,3,2240,0,0,3,False,simulation,False,,1,1,records/units/qwen38/eda_008/3/direct/record.json
qwen38,eda_008,3,full,False,formal-v1,development,3,8792,4,3631,3,False,simulation,False,,1,6,records/units/qwen38/eda_008/3/full/record.json
qwen38,eda_008,3,spicepilot,False,formal-v1,development,3,18144,0,0,3,False,specification,True,0.99005921019,0.99005921019,4,records/units/qwen38/eda_008/3/spicepilot/record.json
qwen38,eda_009,1,analogcoder,True,formal-v1,development,2,6714,0,0,2,False,,True,0.0025119561906005857,0.0025119561906005857,1,records/units/qwen38/eda_009/1/analogcoder/record.json
qwen38,eda_009,1,direct,False,formal-v1,development,3,2341,0,0,3,False,simulation,False,,1,1,records/units/qwen38/eda_009/1/direct/record.json
qwen38,eda_009,1,full,False,formal-v1,development,3,5180,4,2855,3,False,specification,True,0.9982717753396155,0.9982717753396155,3,records/units/qwen38/eda_009/1/full/record.json
qwen38,eda_009,1,spicepilot,True,formal-v1,development,3,13901,0,0,3,False,,True,0.0024791674880892743,0.0024791674880892743,3,records/units/qwen38/eda_009/1/spicepilot/record.json
qwen38,eda_009,2,analogcoder,True,formal-v1,development,3,12404,0,0,3,False,,True,0.0025119561906005857,0.0025119561906005857,1,records/units/qwen38/eda_009/2/analogcoder/record.json
qwen38,eda_009,2,direct,False,formal-v1,development,3,1947,0,0,3,False,simulation,False,,1,1,records/units/qwen38/eda_009/2/direct/record.json
qwen38,eda_009,2,full,True,formal-v1,development,1,1608,4,3107,1,True,,True,0.0014826816520035209,0.0014826816520035209,1,records/units/qwen38/eda_009/2/full/record.json
qwen38,eda_009,2,spicepilot,True,formal-v1,development,2,9128,0,0,2,False,,True,0.0024791674880892743,0.0024791674880892743,1,records/units/qwen38/eda_009/2/spicepilot/record.json
qwen38,eda_009,3,analogcoder,False,formal-v1,development,3,11349,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_009/3/analogcoder/record.json
qwen38,eda_009,3,direct,False,formal-v1,development,3,1955,0,0,3,False,parse,False,,1,1,records/units/qwen38/eda_009/3/direct/record.json
qwen38,eda_009,3,full,True,formal-v1,development,2,3210,4,2907,2,False,,True,0.0028106690733289952,0.0028106690733289952,2,records/units/qwen38/eda_009/3/full/record.json
qwen38,eda_009,3,spicepilot,True,formal-v1,development,1,4673,0,0,1,True,,True,0.0025119561906005857,0.0025119561906005857,1,records/units/qwen38/eda_009/3/spicepilot/record.json
qwen38,eda_010,1,analogcoder,True,formal-v1,development,1,3900,0,0,1,True,,True,0.003246301457051345,0.003246301457051345,1,records/units/qwen38/eda_010/1/analogcoder/record.json
qwen38,eda_010,1,direct,False,formal-v1,development,3,2004,0,0,3,False,specification,True,0.002867249281623458,0.002867249281623458,3,records/units/qwen38/eda_010/1/direct/record.json
qwen38,eda_010,1,full,True,formal-v1,development,1,1656,4,3254,1,True,,True,0.0007357032458874073,0.0007357032458874073,1,records/units/qwen38/eda_010/1/full/record.json
qwen38,eda_010,1,spicepilot,True,formal-v1,development,1,4962,0,0,1,True,,True,0.008254448677996266,0.008254448677996266,1,records/units/qwen38/eda_010/1/spicepilot/record.json
qwen38,eda_010,2,analogcoder,True,formal-v1,development,2,11526,0,0,2,False,,True,0.0007314219611474755,0.0007314219611474755,1,records/units/qwen38/eda_010/2/analogcoder/record.json
qwen38,eda_010,2,direct,False,formal-v1,development,3,2018,0,0,3,False,simulation,False,,1,4,records/units/qwen38/eda_010/2/direct/record.json
qwen38,eda_010,2,full,False,formal-v1,development,3,5977,4,3171,3,False,specification,True,0.9896355746406864,0.9896355746406864,6,records/units/qwen38/eda_010/2/full/record.json
qwen38,eda_010,2,spicepilot,True,formal-v1,development,1,4807,0,0,1,True,,True,0.0013262717176014576,0.0013262717176014576,1,records/units/qwen38/eda_010/2/spicepilot/record.json
qwen38,eda_010,3,analogcoder,True,formal-v1,development,2,8865,0,0,2,False,,True,0.00689180403539558,0.00689180403539558,1,records/units/qwen38/eda_010/3/analogcoder/record.json
qwen38,eda_010,3,direct,False,formal-v1,development,3,2029,0,0,3,False,simulation,False,,1,3,records/units/qwen38/eda_010/3/direct/record.json
qwen38,eda_010,3,full,True,formal-v1,development,1,1703,4,3125,1,True,,True,0.009187865544012084,0.009187865544012084,1,records/units/qwen38/eda_010/3/full/record.json
qwen38,eda_010,3,spicepilot,True,formal-v1,development,1,5708,0,0,1,True,,True,0.0023847252846813946,0.0023847252846813946,1,records/units/qwen38/eda_010/3/spicepilot/record.json
qwen38,eda_016,1,analogcoder,True,formal-v1,development,3,11640,0,0,3,False,,True,0.008003933333333277,0.008003933333333277,1,records/units/qwen38/eda_016/1/analogcoder/record.json
qwen38,eda_016,1,direct,False,formal-v1,development,3,2267,0,0,3,False,parse,False,,1,0,records/units/qwen38/eda_016/1/direct/record.json
qwen38,eda_016,1,full,False,formal-v1,development,3,6697,4,3547,3,False,specification,True,0.9507373905882354,0.9507373905882354,3,records/units/qwen38/eda_016/1/full/record.json
qwen38,eda_016,1,spicepilot,True,formal-v1,development,2,9765,0,0,2,False,,True,0.009901705882352835,0.009901705882352835,2,records/units/qwen38/eda_016/1/spicepilot/record.json
qwen38,eda_016,2,analogcoder,True,formal-v1,development,2,6932,0,0,2,False,,True,0.007802198039215637,0.007802198039215637,1,records/units/qwen38/eda_016/2/analogcoder/record.json
qwen38,eda_016,2,direct,False,formal-v1,development,3,2366,0,0,3,False,specification,True,0.9136919674509804,0.9136919674509804,3,records/units/qwen38/eda_016/2/direct/record.json
qwen38,eda_016,2,full,False,formal-v1,development,3,6615,4,3484,3,False,specification,True,0.9950018357647059,0.9950018357647059,3,records/units/qwen38/eda_016/2/full/record.json
qwen38,eda_016,2,spicepilot,True,formal-v1,development,1,4709,0,0,1,True,,True,0.011612323529411644,0.011612323529411644,1,records/units/qwen38/eda_016/2/spicepilot/record.json
qwen38,eda_016,3,analogcoder,False,formal-v1,development,2,9556,0,0,2,False,specification,True,0.9177724005882353,0.9177724005882353,1,records/units/qwen38/eda_016/3/analogcoder/record.json
qwen38,eda_016,3,direct,True,formal-v1,development,2,1624,0,0,2,False,,True,0.004296245098039093,0.004296245098039093,1,records/units/qwen38/eda_016/3/direct/record.json
qwen38,eda_016,3,full,False,formal-v1,development,3,6883,4,3418,3,False,specification,True,0.9407605437254902,0.9407605437254902,3,records/units/qwen38/eda_016/3/full/record.json
qwen38,eda_016,3,spicepilot,True,formal-v1,development,3,14180,0,0,3,False,,True,0.009901705882352835,0.009901705882352835,1,records/units/qwen38/eda_016/3/spicepilot/record.json
qwen38,eda_024,1,analogcoder,False,formal-v1,development,3,19574,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_024/1/analogcoder/record.json
qwen38,eda_024,1,direct,False,formal-v1,development,3,2371,0,0,3,False,parse,False,,1,4,records/units/qwen38/eda_024/1/direct/record.json
qwen38,eda_024,1,full,False,formal-v1,development,3,9910,4,3767,3,False,simulation,False,,1,6,records/units/qwen38/eda_024/1/full/record.json
qwen38,eda_024,1,spicepilot,False,formal-v1,development,3,23264,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_024/1/spicepilot/record.json
qwen38,eda_024,2,analogcoder,False,formal-v1,development,2,12698,0,0,2,False,specification,True,0.9354533990909091,0.9354533990909091,2,records/units/qwen38/eda_024/2/analogcoder/record.json
qwen38,eda_024,2,direct,False,formal-v1,development,3,2945,0,0,3,False,simulation,False,,1,2,records/units/qwen38/eda_024/2/direct/record.json
qwen38,eda_024,2,full,False,formal-v1,development,3,8961,4,3742,3,False,specification,True,0.30511653818181816,0.30511653818181816,6,records/units/qwen38/eda_024/2/full/record.json
qwen38,eda_024,2,spicepilot,False,formal-v1,development,3,21946,0,0,3,False,specification,True,0.9999992866147054,0.9999992866147054,2,records/units/qwen38/eda_024/2/spicepilot/record.json
qwen38,eda_024,3,analogcoder,False,formal-v1,development,3,16902,0,0,3,False,specification,True,0.9090601654545455,0.9090601654545455,2,records/units/qwen38/eda_024/3/analogcoder/record.json
qwen38,eda_024,3,direct,False,formal-v1,development,3,2603,0,0,3,False,parse,False,,1,4,records/units/qwen38/eda_024/3/direct/record.json
qwen38,eda_024,3,full,False,formal-v1,development,3,8574,4,4157,3,False,simulation,False,,1,2,records/units/qwen38/eda_024/3/full/record.json
qwen38,eda_024,3,spicepilot,False,formal-v1,development,3,20495,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_024/3/spicepilot/record.json
qwen38,eda_027,1,analogcoder,False,formal-v1,development,3,18473,0,0,3,False,specification,True,1.2018885500191596,1,2,records/units/qwen38/eda_027/1/analogcoder/record.json
qwen38,eda_027,1,direct,False,formal-v1,development,3,2086,0,0,3,False,parse,False,,1,2,records/units/qwen38/eda_027/1/direct/record.json
qwen38,eda_027,1,full,True,formal-v1,development,1,1898,4,3352,1,True,,True,0.0018552036248572676,0.0018552036248572676,1,records/units/qwen38/eda_027/1/full/record.json
qwen38,eda_027,1,spicepilot,True,formal-v1,development,2,13195,0,0,2,False,,True,0.022472523171526974,0.022472523171526974,1,records/units/qwen38/eda_027/1/spicepilot/record.json
qwen38,eda_027,2,analogcoder,False,formal-v1,development,1,4854,0,0,1,False,specification,True,0.43619761526721684,0.43619761526721684,2,records/units/qwen38/eda_027/2/analogcoder/record.json
qwen38,eda_027,2,direct,False,formal-v1,development,3,2259,0,0,3,False,evaluation,False,,1,4,records/units/qwen38/eda_027/2/direct/record.json
qwen38,eda_027,2,full,True,formal-v1,development,1,1917,4,3507,1,True,,True,0.0018552036248572676,0.0018552036248572676,1,records/units/qwen38/eda_027/2/full/record.json
qwen38,eda_027,2,spicepilot,False,formal-v1,development,3,16790,0,0,3,False,specification,True,0.36268306285726865,0.36268306285726865,4,records/units/qwen38/eda_027/2/spicepilot/record.json
qwen38,eda_027,3,analogcoder,False,formal-v1,development,2,8176,0,0,2,False,specification,True,0.3250111775077639,0.3250111775077639,2,records/units/qwen38/eda_027/3/analogcoder/record.json
qwen38,eda_027,3,direct,False,formal-v1,development,3,2087,0,0,3,False,parse,False,,1,1,records/units/qwen38/eda_027/3/direct/record.json
qwen38,eda_027,3,full,False,formal-v1,development,3,6421,4,3602,3,False,specification,True,0.3623124420602121,0.3623124420602121,6,records/units/qwen38/eda_027/3/full/record.json
qwen38,eda_027,3,spicepilot,False,formal-v1,development,3,16564,0,0,3,False,generation,False,,1,2,records/units/qwen38/eda_027/3/spicepilot/record.json
qwen38,eda_037,1,analogcoder,False,formal-v1,development,3,20890,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_037/1/analogcoder/record.json
qwen38,eda_037,1,direct,False,formal-v1,development,3,2467,0,0,3,False,specification,True,0.9999999999999976,0.9999999999999976,4,records/units/qwen38/eda_037/1/direct/record.json
qwen38,eda_037,1,full,True,formal-v1,development,1,1968,4,3698,1,True,,True,0.004321279999999934,0.004321279999999934,1,records/units/qwen38/eda_037/1/full/record.json
qwen38,eda_037,1,spicepilot,False,formal-v1,development,3,18657,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_037/1/spicepilot/record.json
qwen38,eda_037,2,analogcoder,False,formal-v1,development,2,10835,0,0,2,False,simulation,False,,1,2,records/units/qwen38/eda_037/2/analogcoder/record.json
qwen38,eda_037,2,direct,False,formal-v1,development,3,2505,0,0,3,False,specification,True,8.32047795,1,3,records/units/qwen38/eda_037/2/direct/record.json
qwen38,eda_037,2,full,False,formal-v1,development,3,8466,4,3551,3,False,specification,True,1.0,1.0,6,records/units/qwen38/eda_037/2/full/record.json
qwen38,eda_037,2,spicepilot,True,formal-v1,development,3,18062,0,0,3,False,,True,0.00965488000000004,0.00965488000000004,1,records/units/qwen38/eda_037/2/spicepilot/record.json
qwen38,eda_037,3,analogcoder,False,formal-v1,development,3,17729,0,0,3,False,specification,True,0.029860749999999908,0.029860749999999908,2,records/units/qwen38/eda_037/3/analogcoder/record.json
qwen38,eda_037,3,direct,False,formal-v1,development,3,4810,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_037/3/direct/record.json
qwen38,eda_037,3,full,True,formal-v1,development,3,9062,4,3629,3,False,,True,0.05330009499999993,0.05330009499999993,5,records/units/qwen38/eda_037/3/full/record.json
qwen38,eda_037,3,spicepilot,False,formal-v1,development,3,17421,0,0,3,False,specification,True,0.0038826549999999155,0.0038826549999999155,4,records/units/qwen38/eda_037/3/spicepilot/record.json
qwen38,eda_201,1,analogcoder,False,formal-v1,new_task,3,13316,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_201/1/analogcoder/record.json
qwen38,eda_201,1,direct,False,formal-v1,new_task,3,2152,0,0,3,False,simulation,False,,1,4,records/units/qwen38/eda_201/1/direct/record.json
qwen38,eda_201,1,full,False,formal-v1,new_task,3,8134,4,3555,3,False,specification,True,0.000727157999999939,0.000727157999999939,6,records/units/qwen38/eda_201/1/full/record.json
qwen38,eda_201,1,spicepilot,True,formal-v1,new_task,2,10347,0,0,2,False,,True,0.00015315999999998553,0.00015315999999998553,1,records/units/qwen38/eda_201/1/spicepilot/record.json
qwen38,eda_201,2,analogcoder,False,formal-v1,new_task,2,8138,0,0,2,False,parse,False,,1,0,records/units/qwen38/eda_201/2/analogcoder/record.json
qwen38,eda_201,2,direct,False,formal-v1,new_task,3,2180,0,0,3,False,specification,True,1.0000001235428617,1,6,records/units/qwen38/eda_201/2/direct/record.json
qwen38,eda_201,2,full,True,formal-v1,new_task,2,4544,4,3288,2,False,,True,0.00015315999999998553,0.00015315999999998553,1,records/units/qwen38/eda_201/2/full/record.json
qwen38,eda_201,2,spicepilot,True,formal-v1,new_task,2,10358,0,0,2,False,,True,0.00015315999999998553,0.00015315999999998553,1,records/units/qwen38/eda_201/2/spicepilot/record.json
qwen38,eda_201,3,analogcoder,True,formal-v1,new_task,2,7167,0,0,2,False,,True,0.00015315999999998553,0.00015315999999998553,1,records/units/qwen38/eda_201/3/analogcoder/record.json
qwen38,eda_201,3,direct,False,formal-v1,new_task,3,2179,0,0,3,False,parse,False,,1,2,records/units/qwen38/eda_201/3/direct/record.json
qwen38,eda_201,3,full,False,formal-v1,new_task,3,7082,4,3121,3,False,simulation,False,,1,2,records/units/qwen38/eda_201/3/full/record.json
qwen38,eda_201,3,spicepilot,True,formal-v1,new_task,1,4639,0,0,1,True,,True,0.00015315999999998553,0.00015315999999998553,1,records/units/qwen38/eda_201/3/spicepilot/record.json
qwen38,eda_202,1,analogcoder,False,formal-v1,new_task,2,10747,0,0,2,False,parse,False,,1,0,records/units/qwen38/eda_202/1/analogcoder/record.json
qwen38,eda_202,1,direct,False,formal-v1,new_task,3,3213,0,0,3,False,parse,False,,1,4,records/units/qwen38/eda_202/1/direct/record.json
qwen38,eda_202,1,full,False,formal-v1,new_task,3,9997,4,3242,3,False,simulation,False,,1,8,records/units/qwen38/eda_202/1/full/record.json
qwen38,eda_202,1,spicepilot,True,formal-v1,new_task,2,11296,0,0,2,False,,True,9.156400000005504e-05,9.156400000005504e-05,2,records/units/qwen38/eda_202/1/spicepilot/record.json
qwen38,eda_202,2,analogcoder,False,formal-v1,new_task,2,8422,0,0,2,False,specification,True,0.40006648,0.40006648,4,records/units/qwen38/eda_202/2/analogcoder/record.json
qwen38,eda_202,2,direct,False,formal-v1,new_task,3,3041,0,0,3,False,specification,True,0.20002729199999997,0.20002729199999997,12,records/units/qwen38/eda_202/2/direct/record.json
qwen38,eda_202,2,full,True,formal-v1,new_task,2,5309,4,3425,2,False,,True,8.608799999993977e-05,8.608799999993977e-05,6,records/units/qwen38/eda_202/2/full/record.json
qwen38,eda_202,2,spicepilot,False,formal-v1,new_task,3,20533,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_202/2/spicepilot/record.json
qwen38,eda_202,3,analogcoder,True,formal-v1,new_task,2,8290,0,0,2,False,,True,9.156400000005504e-05,9.156400000005504e-05,2,records/units/qwen38/eda_202/3/analogcoder/record.json
qwen38,eda_202,3,direct,False,formal-v1,new_task,3,3144,0,0,3,False,simulation,False,,1,8,records/units/qwen38/eda_202/3/direct/record.json
qwen38,eda_202,3,full,False,formal-v1,new_task,3,10135,4,3255,3,False,simulation,False,,1,4,records/units/qwen38/eda_202/3/full/record.json
qwen38,eda_202,3,spicepilot,True,formal-v1,new_task,1,5194,0,0,1,True,,True,9.790800000004651e-05,9.790800000004651e-05,2,records/units/qwen38/eda_202/3/spicepilot/record.json
qwen38,eda_203,1,analogcoder,False,formal-v1,new_task,3,24888,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_203/1/analogcoder/record.json
qwen38,eda_203,1,direct,False,formal-v1,new_task,3,2497,0,0,3,False,parse,False,,1,2,records/units/qwen38/eda_203/1/direct/record.json
qwen38,eda_203,1,full,False,formal-v1,new_task,3,9667,4,3633,3,False,simulation,False,,1,6,records/units/qwen38/eda_203/1/full/record.json
qwen38,eda_203,1,spicepilot,False,formal-v1,new_task,3,19431,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_203/1/spicepilot/record.json
qwen38,eda_203,2,analogcoder,False,formal-v1,new_task,3,20535,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_203/2/analogcoder/record.json
qwen38,eda_203,2,direct,False,formal-v1,new_task,3,2614,0,0,3,False,simulation,False,,1,2,records/units/qwen38/eda_203/2/direct/record.json
qwen38,eda_203,2,full,True,formal-v1,new_task,3,8458,4,3566,3,False,,True,0.18566227000000007,0.18566227000000007,2,records/units/qwen38/eda_203/2/full/record.json
qwen38,eda_203,2,spicepilot,False,formal-v1,new_task,3,21341,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_203/2/spicepilot/record.json
qwen38,eda_203,3,analogcoder,False,formal-v1,new_task,0,0,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_203/3/analogcoder/record.json
qwen38,eda_203,3,direct,False,formal-v1,new_task,0,0,0,0,3,False,generation,False,,1,0,records/units/qwen38/eda_203/3/direct/record.json
